0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
16252	5831	11788	7944	10110	13430	2870	2328	16308	16171	7640	13879	4336	3605	18350	8198	18484	15256	6521	1623
2489	9108	5493	18799	18805	11058	1705	5031	10967	18879	9728	7474	6353	1379	17555	16805	17532	19499	16006	1452
4231	10711	7855	251	7594	8456	16668	721	4102	13808	18746	9398	16521	16054	16798	11970	2813	6630	4742	5278
2487	11548	16395	4475	15523	18957	14284	1032	7561	18088	9550	4913	4482	17547	2936	11677	5664	15419	5250	15060
13003	19837	5102	3541	10210	2911	2110	19393	4166	202	17446	16664	1261	19494	12764	5265	15874	10905	8443	11477
1169	5737	15938	17678	3521	5665	15922	12767	2313	19629	14798	19729	11390	3951	11943	18452	19355	17182	2739	18359
638	912	14040	12306	2678	6386	6565	18550	7462	1064	5452	7495	6936	1956	2497	17004	16428	14480	6194	637
13699	16400	8757	12462	11770	3825	2175	7358	12197	18624	17777	3142	8892	7218	15637	6354	17220	15056	3774	1879
3262	12051	18025	5500	4661	10898	5142	13331	10095	19819	18555	13294	8853	13372	6793	7185	15625	10442	6646	4027
17517	18433	15308	13926	787	2917	12494	1273	3780	4223	3201	1387	15757	11273	4275	1601	18135	2836	9429	16778
12814	4234	2289	7751	11342	11197	10630	1564	13082	15562	13481	11309	10557	6374	4648	2192	15789	13179	7208	11533
13303	3188	14219	12064	18693	3215	7837	18207	14128	19182	7832	246	15713	11066	16381	3743	7292	15816	13384	19063
11842	17145	12282	29	4480	4990	4613	3330	5121	5588	12138	8209	6384	16	14293	9238	6445	7041	19236	17285
5082	6833	10110	16212	11900	12781	2699	13371	5824	15837	4741	14998	5569	7324	10065	19657	3812	12906	8746	9969
1744	729	19765	6746	2479	10967	16843	7541	3453	11512	14406	1546	1437	3359	9504	7772	3468	5356	16962	13860
19354	12490	8680	12685	9825	9535	14642	18780	3237	6367	12244	6493	11325	5581	13642	1181	8439	12826	3836	12346
5859	16356	4206	2698	4502	14873	9303	7441	11480	17082	1026	13082	257	5515	6211	7729	2102	11310	18196	14782
2303	15119	19385	16729	8163	20000	11838	3415	10533	1907	13579	2013	17495	10839	19228	10826	1426	8536	14451	11705
9509	11084	4717	4136	16896	2515	16442	7472	14091	404	9207	8640	5495	14834	12594	18455	10196	9785	15819	143
10369	14867	11749	15012	8330	4138	6902	16943	12136	5967	18618	2874	6286	10563	3298	14727	5870	9722	8557	14059
14902	18973	10205	19312	14833	8466	17198	2168	5511	19507	6916	412	14183	5127	7052	12294	1298	518	6548	1938
7863	17520	18364	4848	10229	18234	8032	18265	17405	9918	14859	1079	16775	18166	9033	18531	1044	4785	14522	5097
1327	19135	2778	387	11814	16265	12189	5207	7525	16955	3055	5860	3688	16125	18765	13236	10300	9846	14520	11634
16741	14533	13544	4619	15149	19848	10543	8301	19837	377	7379	388	12581	9731	630	8633	16511	12458	1349	14219
17891	11170	7747	8297	5974	14418	7177	9605	19261	1278	10925	13892	10558	12123	1889	12730	3953	8339	9271	3417
15175	14565	17638	10883	19307	17019	1113	11551	9118	12991	13609	1628	17295	3941	6274	16352	17368	619	5121	13379
1607	821	7985	6483	18855	3828	12474	17485	17301	2527	12923	1068	4929	10587	5003	11914	19857	18087	2523	4507
18177	780	1273	1359	10964	8516	3965	224	7897	15411	2873	3798	12831	9014	12459	3146	8002	13704	11815	11475
13219	17850	13113	12789	1696	12579	2155	7493	6542	14463	3399	14234	1935	8976	6497	11609	5563	17283	13887	17775
13919	15078	16618	4668	13145	2175	13156	12728	11444	13283	10491	18352	5528	12726	7937	3403	8898	8288	14574	17018
12201	10533	4159	1884	9151	1971	9145	8246	4767	4133	7082	19986	13068	1307	7965	4442	12650	1491	18306	12561
6394	10462	2657	16551	17246	18411	14869	19144	12420	9626	1947	9830	10522	1505	10978	2130	18985	59	14542	13507
514	17574	10868	14069	14422	563	4999	19294	10283	17929	15191	13414	654	13560	3566	3362	1645	11365	15901	2011
16884	2734	12627	5594	5700	5417	1944	14785	7955	12008	16114	7403	3189	4950	12111	2266	19897	17839	12152	1423
2595	14617	17994	12986	9898	4998	1949	3405	7934	8265	7737	1394	14192	5500	10756	12431	9195	15260	14010	3299
4574	4291	13949	3329	7624	4567	9540	19890	843	7521	12751	18314	13017	5219	9938	4233	8118	989	5013	3329
18676	6841	16002	1067	5109	11731	13084	1035	17643	3060	4067	12715	1017	4342	4703	459	11836	1407	14017	2898
1376	9406	7740	3176	16111	17506	10594	361	6485	12437	5376	2819	13156	18198	15203	4331	5195	1942	9846	6882
2404	19841	7610	9518	15859	18165	7339	562	19514	6517	5758	11282	18121	768	8464	1476	17775	11382	6886	3985
19072	13538	3796	16258	3902	2419	11356	17676	1058	6491	6802	4127	3509	114	8039	6431	11465	2627	17051	9534
7295	18259	7266	249	14680	6841	14574	9518	14647	1776	15532	284	28	4102	2420	12124	7200	575	13469	9613
15184	12400	18684	7407	12822	17150	6568	18805	18897	15162	3183	18576	2166	18214	1010	8618	7471	1253	3631	19359
11074	7307	3378	18518	10119	19249	17431	14794	12830	7714	1459	4041	12582	5746	16973	14580	10229	13856	8295	10987
19165	490	4482	16478	7748	5252	17696	1159	17233	17384	1340	8794	8837	5510	11083	5743	10707	16208	7681	12332
11573	7598	15736	9736	15806	13964	18921	3223	7525	19357	19998	6991	17140	17836	15398	6915	3249	15332	5831	7062
1725	12912	12838	18343	5155	17457	11305	18807	2914	1435	6789	14203	14459	3453	17292	11012	10993	8756	6101	17473
19668	4156	17073	10115	9659	17748	19098	8842	3244	6873	16185	19144	2077	177	11	12443	1353	3803	15084	15521
19914	7965	1447	10588	2092	7741	6387	8503	8275	6325	16500	15522	3662	12112	1193	14708	13948	3358	2503	3518
16631	3626	11515	4962	11275	201	15477	9890	11953	11157	1237	5128	14702	18288	4098	8587	9293	14437	7005	19092
5491	18437	5577	944	5742	18581	4662	7908	5173	846	3485	14138	17307	9391	5567	14325	19226	2317	4361	18608
6138	4410	19775	6210	8006	880	13373	13862	10975	17673	6813	215	6332	12011	8921	7665	10066	15639	15588	13412
4627	14178	6454	4519	8563	18815	4185	5628	16414	11380	3023	3324	9002	12812	8669	14373	18814	7885	14603	15309
4320	5237	17615	6456	5256	699	702	2032	6104	10170	2281	1146	8544	1642	15008	16109	147	1444	5693	689
3632	5002	14661	2262	8972	7222	8889	4958	14374	17362	496	13780	4784	5299	17382	14006	13354	14186	5471	11111
19483	427	9948	17891	4292	14357	1670	10259	6549	15502	8082	16403	11396	6107	17461	7495	6868	3289	11627	16803
14356	571	2749	4087	19860	5641	5824	10880	11183	3044	4779	17698	14198	441	1010	8621	7922	8337	8076	13822
15872	9259	10501	8414	14607	9703	6909	14746	8858	7908	244	9153	5039	335	6756	10228	61	2960	17364	819
14901	3821	8196	15858	10544	446	3982	1444	2479	5106	6066	9314	10038	50	8911	6538	15362	11697	15170	1403
12298	5337	9627	11216	15830	10585	2253	13263	2087	8826	7115	4045	11386	1420	6728	11606	10101	12869	7151	7232
10454	12548	4476	6137	1285	14353	9636	16786	9568	5264	10873	12275	11761	13889	6843	10557	7691	9211	8564	19994
12159	266	11545	3270	12222	8409	11034	16563	16723	7715	5350	2639	5525	2819	276	18984	14731	10465	7303	9932
2547	2220	14817	12366	13105	12349	2908	9141	6703	4030	4864	18792	14961	13111	4505	1896	5923	6818	6485	10007
18347	3126	9102	3130	10487	16135	9758	2476	13902	5179	5340	15101	10670	14122	13502	14574	1819	9491	19023	787
11069	18588	335	13194	5125	13654	19307	1286	11042	8901	637	13327	10835	16319	11848	6059	8383	19386	17420	11952
12276	17054	15963	12935	13551	19612	13184	500	11911	5874	537	16723	9768	7146	19902	17041	8714	4400	12949	5903
8250	17460	17059	15987	3871	19575	14972	6619	12069	10609	18116	19661	518	9191	12631	470	19871	2852	1677	14097
10968	11745	5161	11344	10	7183	1857	5241	17367	7103	7248	10837	379	19600	14382	10703	14992	5345	11156	4883
18473	19398	6194	5668	3661	4817	6681	4976	14270	14377	1489	4729	3282	15720	6463	6583	8426	13120	9498	13082
17885	18570	3814	9658	14351	9187	1106	11310	10648	746	10083	7066	7453	17433	16486	8008	5140	3501	2973	17258
13370	17296	9821	5903	9381	5978	12418	16638	18594	9201	6256	3225	7210	13889	2315	12906	12250	4926	18829	9736
19861	14819	13431	814	14910	5591	12110	17365	12277	17201	13710	16862	19131	5598	18988	3344	2923	13940	10985	6910
18043	17681	526	16574	16984	11073	12987	7771	1090	12014	3568	16132	12375	5354	5019	10265	4251	17790	1921	1117
16699	4257	14794	15467	13954	12936	19823	1739	19993	12615	8633	16730	19195	4509	10998	1282	15866	11307	12110	81
19884	13880	17139	15428	4686	18644	2778	9637	16460	589	10040	11141	14685	12596	17974	11766	8966	19475	7841	9842
19011	11797	14653	388	247	17430	9385	1770	12261	8721	15007	18725	15675	9510	10197	1599	3739	4304	19289	8023
7719	9389	18906	19376	6089	14871	1520	10772	8719	19536	10734	16016	12573	8993	16809	4493	15816	772	13571	2174
19580	19499	2961	2208	1024	16430	5558	4282	4530	720	4602	3703	12655	19533	12205	972	1357	18439	2713	9751
19013	19055	13434	18017	5801	1502	848	14007	19637	10593	5052	13810	10993	17924	19222	874	379	127	9667	5684
6708	6013	14999	18701	11939	3499	18717	9191	15393	8361	12081	15645	19868	17521	2288	19209	7281	7696	8830	8209
3363	8339	889	5256	696	17105	14470	7525	17155	8139	4633	9533	259	6445	11934	11082	7925	14994	5324	4561
9509	93	876	8950	10632	18160	13578	6662	8424	11618	1103	7334	125	825	11247	6023	173	11580	17727	17855
210	6799	12173	10762	17008	8451	5996	3084	17567	13000	15616	690	13644	6258	16288	13353	8606	15553	12824	834
19784	18574	3180	13462	11631	9547	3208	19813	679	5600	1506	5106	3397	11893	15405	5439	10454	3751	4061	1180
10950	1913	13059	12102	1726	7476	8361	7977	8984	14959	13247	14789	5565	14782	15092	14161	13478	14830	644	7582
6517	7947	11576	2614	6484	2542	13087	14609	14727	9021	8191	19484	12916	12591	13025	10685	14152	1534	12377	14728
3375	5223	19956	8037	16783	10188	13549	3492	17844	697	486	10109	7608	8403	6350	3855	2657	4120	18354	9807
11631	9774	6473	14776	16174	3769	10662	1706	2110	13149	7221	16858	3797	16953	12365	16688	8402	15310	121	12229
1516	8293	16114	3280	15975	13968	18084	5497	15998	10661	6240	15744	15863	11811	12733	19598	16535	18084	3421	330
7649	866	17920	13591	17882	12359	13244	1570	18772	8481	17046	19733	3402	11723	16737	19831	19895	13017	9312	4393
8002	18387	5107	2626	7627	14397	11056	7139	17953	297	1559	4730	6829	16460	13352	14096	6455	13326	12675	19408
19063	8175	8217	2082	17761	10088	17719	6354	146	17686	9146	10848	9930	17496	17632	8672	7678	8637	13834	11200
12090	19956	8373	5673	16017	324	3016	8738	10379	739	12795	9308	14345	8569	16454	5314	2359	18839	14435	8143
17538	10002	6621	14452	12515	9497	7779	12270	6798	1675	18513	7086	578	19493	16972	7718	10223	17406	10375	624
18663	15372	18431	17873	12689	18393	1303	17818	9075	17218	9099	2629	16090	5185	8062	14317	14868	5562	17263	12875
17675	5253	688	662	9011	10274	12537	8984	16915	5636	15036	11886	9666	13817	5569	18234	15070	8856	19324	8467
17909	9716	10401	12064	14902	5511	3705	8401	11535	8115	16387	5582	6459	14097	13309	2770	16126	3984	8626	2521
4117	17542	15261	18149	14057	13634	9709	18208	9452	17031	10743	7984	12630	5690	14137	12503	13258	12457	4888	10699
1951	722	13740	15339	116	3057	9286	7005	6700	19867	6095	19829	19448	16476	4004	2793	16902	8950	1921	13959
256	16657	10296	3317	12590	269	9227	18509	8281	4246	8149	1947	15959	4247	9756	19695	699	15219	3305	8212
6659	11681	1582	16766	18930	2457	10570	3468	12270	9944	17670	3502	10581	14435	11794	7193	15350	19916	1835	16877
17131	8329	1586	19668	5253	16426	16104	16413	17195	19013	9721	12640	6304	4691	15176	8809	7575	8123	17332	6729
2202	6515	13972	16685	7297	8802	10242	14038	8735	9691	19523	5854	14274	7976	10115	15287	19164	15077	12694	9807
2051	12942	19732	13178	19576	4562	790	15867	5438	43	17842	25	5570	10898	19736	7703	14361	9687	4191	17303
16229	16415	6210	1427	8033	2	4424	4006	19808	16025	15420	18077	1860	13126	18628	10407	13917	1109	17525	4269
8382	1982	16923	10198	15433	8543	16453	11171	600	6016	19362	3681	10377	228	2440	19526	16084	9844	7184	10420
15120	2036	14750	5225	4661	8305	19471	14072	7643	5826	11841	4924	2304	14021	11486	13257	9183	9672	7909	12101
6172	17384	18820	604	19508	13662	10977	6363	16027	1495	6346	2848	15603	1873	18306	9485	5298	13253	12224	4430
4361	18970	9613	7540	6132	13619	2525	14923	3164	10410	10767	12318	11814	18183	196	6705	4042	7465	10961	11884
1813	13267	17672	3296	7024	14673	6682	3164	11261	13739	721	15386	19650	1213	8164	11901	13938	15660	13778	18876
11418	18447	9227	2458	8182	15263	12318	16410	3555	2025	7434	17167	5418	8374	15786	397	5963	8304	2008	15698
11310	9835	16490	14072	6954	9718	9733	8808	11218	14461	18357	6596	13228	515	19019	2635	11336	1246	12254	281
8842	9631	10656	18317	8569	16026	6477	19849	9933	1806	6304	11437	13586	3661	19778	19241	16717	13036	17281	2542
15786	17597	9994	708	16260	18038	6694	6098	7414	10806	4554	15482	11806	15397	16963	6419	2734	5757	18414	9892
45	19015	16675	13223	14211	8574	1772	12566	5222	10137	9183	10168	19466	19870	8997	17991	2533	3854	3786	17999
989	8857	6163	4548	11988	10038	13672	16430	18257	3971	2121	8620	7986	16948	13578	2022	16700	16082	16599	8399
8890	8981	7805	9606	5981	1368	3565	1285	2919	14963	6875	9376	18362	1507	3392	2053	883	10661	14084	10652
10905	19202	5246	17691	7943	11570	4134	10044	1756	7010	12530	14676	12996	5809	12508	10453	9651	6044	6459	4468
512	19244	16614	6940	2610	9070	5294	4037	5122	18682	7219	4290	7938	19924	2355	17531	10855	2813	3616	12823
15468	5458	2248	18387	8623	6546	13439	17018	17496	3386	17049	7512	5247	11072	17112	247	1195	11735	798	13372
14188	9849	5194	896	18393	9480	11184	6623	11427	14635	17703	2136	13385	7803	11964	2474	15315	5943	9258	10983
18211	18295	6512	7850	6097	1317	13783	1492	13333	11195	8852	9179	12065	1602	13149	1952	6955	12670	10147	8371
15171	16750	10431	11797	16762	9591	12713	855	11965	12649	10706	7744	1933	18092	5330	3402	4990	9168	11541	15541
11021	9506	15952	6259	3015	3036	1485	618	5105	8939	9709	3508	17289	15018	12866	8367	1949	8030	19697	14148
4275	3967	18734	2070	10387	7613	6087	11495	13012	11408	4827	2485	3050	14612	16068	14265	4823	14923	11403	17633
17072	2562	4221	149	2585	1935	7946	18377	2607	15366	18378	1815	1466	10308	14737	12110	2277	7056	19248	810
9291	11477	7801	14767	12482	15321	11554	1870	16326	7815	5920	9183	1289	18927	7825	11032	2560	11164	12569	19976
7293	10522	11615	5200	3074	4798	12957	11306	1116	8047	11444	11464	12957	2432	10697	18017	13594	13751	18754	19742
14227	11476	13060	8408	5812	19782	10556	8796	12733	13846	3574	1919	9836	8330	5903	9705	12490	15365	15795	17019
5452	18730	13192	6395	11883	14010	12259	3764	7942	9206	17727	17599	5619	16064	10635	8178	6052	7669	13765	2808
6210	10823	18206	11990	14276	3626	10668	10022	3585	6838	9138	17044	2773	7050	11006	4232	17584	8124	4427	11856
16690	4135	19118	12528	3018	19693	85	1408	10262	11019	8255	17613	1001	4645	6958	14658	2015	14485	2836	9330
11086	18597	12240	18927	16845	9205	18075	9949	8073	13548	4131	1157	7245	3933	18336	16919	11458	6466	2252	5654
12154	10027	9318	9864	5207	3426	8363	17224	2568	8609	9508	7606	12457	18688	9157	200	5006	17335	1897	6086
3374	7531	15479	9831	14242	8985	13980	15349	10976	11908	6154	1387	11513	4490	3367	11285	9463	10740	19735	10709
2106	2763	4350	16111	2185	15778	5942	13242	11466	2953	6030	14009	4492	11875	8733	14722	543	8418	16878	6805
8902	8189	18794	16336	12539	17180	8778	7968	7046	13418	17667	13766	17927	54	18944	9591	8593	14872	7973	13946
12117	11978	485	2219	11275	5178	10692	8148	6977	6178	1743	12381	18934	5552	15166	6825	17948	16676	1890	14500
18067	5156	7331	7679	16089	11645	407	11880	8442	15443	4862	11422	12819	12240	1299	12453	12192	18781	596	5320
2322	10959	18110	16318	1852	9234	4500	13903	1978	595	8971	17263	16741	1222	745	15212	18405	4511	8527	9810
16231	10698	16219	12688	5803	15895	9167	2833	6755	11485	9462	6615	13609	319	3219	7238	14551	6213	2342	10679
7892	6953	4766	6740	14396	1655	13510	17607	7364	18617	8091	17530	12486	9444	4989	7810	6793	7692	16659	15191
14737	9488	18918	5381	2252	8363	12685	18736	15427	2420	16202	27	6434	9869	10538	17778	16928	6700	12429	17377
16810	3149	14412	3059	19382	14272	15215	5580	8138	11346	6224	3369	8848	16406	2333	19587	17197	2993	14162	18719
17642	9085	7806	5944	2493	8576	7512	17583	1692	2361	6413	10954	16671	6458	6314	13608	1800	6371	7202	17241
19598	8220	19366	390	1104	18137	5013	10346	13653	13060	14098	1779	9908	17523	5649	7092	12266	11041	14162	2194
1569	13617	17381	2551	10358	15738	8462	14182	11224	323	17080	960	19129	7396	11192	1243	12232	6940	12049	2390
4653	5795	10602	643	438	15777	17429	5429	15226	9372	5146	1733	3473	3579	13079	11101	1171	6204	10793	9418
10500	6594	13344	19793	1871	19863	16832	1288	3077	170	12926	1934	12038	2006	15711	4733	11586	13136	18879	9697
10111	18705	18594	11465	10083	6905	19112	12350	5412	9908	3539	19341	11986	6007	15609	2805	13528	6623	8986	12750
1905	17978	6789	10242	10847	18640	13852	13943	626	3944	9304	19109	18506	13897	8661	5586	6128	12636	4794	11981
7675	8954	7845	18272	15202	3666	4501	8186	2262	12332	18534	4334	9718	1799	975	14725	1580	15120	5033	6740
11503	14346	5767	19793	15761	16509	2147	8917	1273	4514	2544	3740	12077	17700	7979	8647	350	11669	12468	11834
6072	10316	9988	16797	19566	14506	18334	4316	19227	14305	2073	4558	59	8905	4072	14984	5743	16934	8242	14889
9690	18418	10856	4933	19456	8477	12888	11446	3238	2590	5324	16363	1918	3651	3896	8825	16364	14570	14419	7492
10926	6260	8675	8255	19079	1134	671	15177	5968	19970	15315	16768	9052	14925	671	8175	3894	13053	13480	689
8734	12050	9765	18863	15969	14350	1687	14188	877	16920	1070	12889	12507	12918	11149	2759	1851	16120	4250	2550
10934	17476	2345	1436	3937	8254	13286	6523	13817	16051	10119	16118	13609	6861	10026	15192	5474	3788	17260	2070
6295	9055	11431	12935	2872	18050	18192	3792	7028	5994	11710	10221	3303	934	9874	7328	17839	19546	6186	7267
19057	15379	15066	15302	16258	10091	14018	19472	10391	2308	9662	18349	19150	17195	9535	10195	10939	537	13729	8601
14670	6809	3755	6779	10303	13847	8748	1827	2931	11343	8030	7841	33	2436	7723	8536	9938	4800	4795	15628
14687	18723	6785	8885	5908	16698	4334	11415	8091	13060	6996	694	700	19933	13638	13623	6	3255	17543	8943
15065	6444	5435	11833	18485	1039	5754	9251	19879	18231	3479	381	4001	13204	16247	8057	6874	5434	7176	1678
5630	9514	1670	2199	16462	1051	10883	4256	6606	157	13204	3566	15057	9365	906	3042	11274	7509	16663	5139
1980	2572	1707	16685	10302	6888	12618	2563	5762	13043	19849	18050	11992	10394	10431	14388	11565	18513	5218	19849
17063	6184	17957	226	10225	7499	8168	19520	15075	15685	7539	5942	7419	10183	16523	3474	17445	2396	7409	16656
14280	1112	14040	4207	4188	11711	5274	4410	8217	19021	14073	6887	17911	12894	16501	4086	11071	10991	9966	17985
16849	6537	11157	10210	11140	18407	9395	8958	18603	14285	19963	19390	9770	1526	6857	19546	14558	9855	18289	10430
945	11069	15633	18424	5964	13000	8277	6153	18986	6746	374	19911	11373	6076	833	6092	14331	5012	19234	14830
1822	6541	12983	13578	8128	17636	11864	8585	6177	17659	12589	7081	7174	19917	731	17769	4723	1290	2735	19690
17387	2279	19945	12228	11579	6249	12045	8301	5691	2281	11720	7484	8800	18218	3820	1863	3779	19148	1840	14802
19398	5181	14367	4728	16871	3718	8175	5215	18890	4747	11183	18229	8983	1474	12728	10426	15897	4444	10958	2150
18568	16765	19664	11957	4476	774	8146	271	17208	19820	8446	13959	11216	3300	1809	2657	3066	2187	18298	570
16121	16639	14349	19269	5683	883	437	1415	19951	13368	3958	13474	19562	15104	15090	12541	14314	17721	8180	5039
6834	17904	14442	16956	17339	2494	18473	288	5934	11375	11147	8899	3878	8952	10198	8066	11585	14484	1013	13093
17147	19099	445	10862	16487	4217	13707	11817	10262	18474	15469	6079	3643	8960	5513	2260	10144	14427	16607	16516
2079	1514	1135	9672	10069	15804	12008	3609	8573	11423	10610	6632	12482	16583	18455	9348	1180	9796	5803	11998
4573	9646	13661	14012	12866	6091	10416	5073	18639	17513	19627	4488	17214	3005	2612	8532	18677	954	16234	3493
4512	10113	3968	9719	4343	13148	9486	10937	13701	1648	875	16294	13933	14727	18011	13325	19243	10257	9176	16455
