0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
7554	7691	2591	10018	14196	11722	7406	14147	6930	1219	9719	4563	12539	12459	8799	2465	2996	9905	644	10657	9354
4813	10292	3209	3472	5320	5836	1998	5272	5970	10859	2992	12047	287	7128	6632	14198	5172	11288	11900	5446	6600
14234	12403	2930	3794	4385	4092	2189	213	9569	3772	7444	12010	6188	11360	3606	8581	11447	10618	5939	10009	8322
9367	14269	9120	4142	1699	13678	10492	6631	4552	4886	8435	4619	8016	3711	12303	14150	2108	12543	11866	10507	8197
1570	11899	975	6744	11011	2331	9774	4800	1068	3399	12252	7512	4709	8794	6746	8519	5932	610	11172	10996	5652
3652	12455	2853	7475	2851	11153	12092	13737	1119	14010	2059	1817	4684	8792	4590	12847	13156	7979	13621	13805	143
8003	6742	8674	4908	1510	13133	10158	6887	1946	6982	13660	7247	14360	4203	548	1048	9600	3938	5227	12078	9911
4311	5615	12336	1469	8240	11043	560	5022	899	7589	5530	10567	10733	2179	3881	9797	5650	10760	12179	4291	6250
10380	4531	10943	8616	2011	4471	13215	11438	3785	190	12	247	964	5595	12980	1433	4106	13487	13100	7840	13763
9569	11111	3433	5471	8886	10075	4007	8487	6914	8148	2185	11341	9499	4595	2845	13118	9552	10800	2616	2549	3911
8579	5658	12338	6099	1179	5409	12484	6939	2942	11825	12405	14156	6961	10917	10413	11015	9490	3900	10623	8475	9555
4287	270	13765	978	12771	11129	8616	11768	5062	7189	7853	2944	4648	12084	11977	3023	9510	1638	7395	10410	8524
3162	2095	11808	9208	3259	11064	9858	8215	4128	11698	9659	4048	14026	3507	11696	8535	8947	1919	12837	12747	14242
7350	2090	6632	11694	14102	4403	9514	1517	5476	11346	11646	15	5032	1485	3500	5863	8063	1938	5676	4114	8489
7882	636	4409	11766	2548	7104	158	7445	12469	13737	1967	2005	4756	2015	1804	9816	14349	9096	10652	13364	1863
6371	9526	13363	7039	12732	5071	9432	6962	2801	6771	8810	14056	13044	6314	748	1743	3602	8145	9719	10571	6525
1280	10878	3406	2422	6143	13803	10059	2215	12044	1350	13384	6515	9240	4854	11344	13869	3811	13543	2077	4413	11613
3654	4340	5184	1121	403	3589	7134	2093	11395	8685	4790	5943	7333	6179	8235	6223	1746	10795	9270	7116	9103
5313	6532	11657	11037	1326	3496	9043	11367	2044	9727	8252	5028	1011	130	11307	10295	4973	8018	6599	6283	10551
4716	4114	3119	978	8380	7861	8694	1109	10704	4397	469	811	8495	3596	1435	907	10157	3149	6087	2540	13200
4764	4803	7743	701	11949	84	6522	3281	8047	2005	9181	10502	712	10421	11899	13856	2401	10456	3571	7241	268
9647	8890	11591	175	11514	2749	12989	3677	6666	2886	4881	5260	413	3915	976	13973	5323	7603	7097	3053	10290
5951	4700	4394	3691	13335	1147	11854	3878	8162	9901	5169	10232	10249	10140	9879	4874	10508	4101	8353	13908	9343
12788	11943	12703	11398	2861	4899	9447	12484	10966	14160	13067	2446	1323	85	5256	1087	11946	2554	9348	1502	4810
7672	7486	6751	13448	3816	8588	3199	7254	5929	12947	850	11090	4018	10281	12882	9351	2517	7160	5405	7223	11188
2428	6713	5669	10907	12178	8096	9800	1750	1782	1069	8275	3739	1412	14246	2915	3662	12426	3140	12159	472	5649
2827	3077	11553	9530	12863	5056	2995	9450	365	8224	5649	7509	2384	2402	8240	7440	5051	8935	9640	1484	8476
14327	1192	9589	1112	6944	11634	4812	7886	7398	11598	2196	4689	2372	9377	3176	2792	11925	4490	4838	11561	7040
11737	6077	8019	10551	910	12794	11802	10703	2227	9344	350	8555	12710	3436	5640	13977	2535	6447	5611	2250	13969
11295	2278	6008	4209	4161	13524	5214	6666	7236	9007	7385	8626	2244	10436	7315	934	7486	7328	9787	11129	13968
10415	6175	14306	6091	13781	13917	9412	13552	2879	8660	5894	12928	5315	960	5443	11469	902	2711	13859	846	12147
852	2740	9122	618	12121	13	2619	5514	14039	8357	12507	775	12765	12273	13676	3526	5470	2071	7574	11625	4447
10099	5382	5476	11644	13772	7131	11426	10536	843	7463	11495	4922	7862	10072	4419	4976	7626	10420	3709	13530	8888
2642	8156	3012	335	4098	2383	10800	10071	12129	9769	8984	4353	4255	2641	2240	353	12834	7904	7767	6849	13998
11559	13983	5284	13779	12170	431	8836	8126	3483	4530	4291	7743	12112	5450	2787	8398	6349	13978	9235	7570	3913
339	12188	940	4698	10896	13588	4512	14026	12508	4220	5745	8192	1425	9722	12576	4473	10049	11620	9991	6388	10298
6991	3868	8118	13421	3042	3958	12696	7741	7167	3821	6960	5410	8076	9538	12921	4514	3272	5789	965	1339	11177
12185	9412	14317	12720	3152	12104	7059	8401	5457	7567	6042	430	1352	13259	4080	12761	7379	1096	5070	862	2409
983	12284	4567	12424	9836	12137	2845	12217	9821	6285	4833	14073	6846	5889	12828	11641	2258	6034	2386	1143	11167
6219	278	8684	6052	9313	13030	12388	13797	7380	836	12458	1193	2369	9893	2415	2428	1675	13304	9773	10198	8572
2321	1857	9888	13461	2283	193	4632	4572	6107	6082	3916	560	8739	10366	6875	7091	5779	10395	14342	12969	10806
10486	353	4336	6937	1784	1538	7229	10384	11937	4448	12721	13661	12562	11246	3970	3519	9422	6799	13647	4717	11624
4772	9543	12526	8719	10669	2539	13324	4666	5566	6279	4986	10024	8817	11715	10801	1920	3028	8261	6511	2039	4320
3816	1035	8570	7453	6029	1058	4782	11851	1445	9224	9623	736	4596	2075	182	4363	10643	11605	3914	11503	4777
14237	11525	12691	13478	6739	3400	1770	4802	3946	4973	3413	14225	12159	7455	7032	10368	1566	10740	12351	4859	5029
5818	11249	1987	5675	4280	10863	2997	202	6181	12644	11597	11959	8601	7036	7978	864	1383	243	4445	13451	10104
10128	6181	13433	10924	3399	8691	8488	4815	3317	5535	2708	4119	4831	12470	14107	3269	1121	10343	6451	9026	5472
10993	6298	10303	12721	8091	11548	8278	9914	4910	9077	4118	12223	1320	907	10650	7447	8704	8664	11408	5274	13977
13611	3325	5924	5927	7408	6925	7896	868	817	303	4509	4123	8513	11574	9350	13366	1689	10551	1485	8675	8073
9059	9705	12731	4705	8866	10989	10270	8480	2630	12948	8109	2778	9107	11168	12967	2493	12354	12670	4018	5707	726
11907	11202	1138	2896	13231	3121	4908	146	3696	12935	750	4264	9986	1441	3243	6060	4654	11519	4644	14365	3255
383	2591	1249	14011	11293	6568	1564	3112	2420	7826	9020	7160	2560	8932	9563	7623	8398	1276	3167	9118	6654
6301	8809	11149	3861	4531	6526	2335	10780	9907	4573	648	12542	4802	6912	7525	5247	5704	2808	1218	12874	8801
1259	11104	3031	1981	9232	12249	13118	13684	6374	1122	6906	10355	6679	7553	4566	10690	8816	346	11360	3168	13221
6885	11047	8609	10951	13538	3631	13084	2465	3054	5007	10898	9516	8979	4908	8622	7361	7815	6818	10346	4281	10982
6545	9248	881	9492	3006	539	5749	5226	3846	6965	6381	11719	6294	1714	7319	11905	268	6581	713	9464	11805
4700	1520	5036	7134	12093	1555	10130	3543	247	10163	59	6709	1516	4519	13823	8742	10906	7480	11725	5480	2716
8195	525	6087	12881	5845	8191	8262	5874	1695	42	12302	8040	4790	14243	9646	647	10080	4795	10556	1249	2021
4344	5210	3263	1998	11382	7382	12154	6818	7651	14083	6582	9351	1939	2208	5799	5794	8103	10901	9932	275	13600
11179	3361	8840	6459	10487	7109	339	10948	3103	4232	7134	11041	2704	9935	6293	8169	2649	10491	8506	4758	2593
14309	10264	2558	9016	12344	10530	14301	3721	12177	3676	5700	10007	7561	9127	6828	3217	12577	6991	3507	10928	5078
10910	13289	9319	3983	2506	8089	10679	4087	9086	3833	14188	1889	7286	13628	8183	7139	13549	10378	977	978	7530
6660	10699	6862	12093	5799	3853	9933	12734	8687	5163	1751	9903	149	6964	10348	8119	9798	1816	12240	5359	1988
10692	6566	1637	10696	3253	825	4491	6358	5558	7383	6812	623	3961	1734	10078	5373	9693	2379	14227	6558	3519
13597	13631	4843	235	6883	8837	218	14105	5753	4228	6563	6094	5385	10370	11640	10416	1573	886	2491	11865	13284
3301	11505	9264	14299	13968	14012	2513	6649	12398	10505	10163	10508	14091	335	8276	760	8750	12898	2878	9359	5245
11073	13166	5163	4644	229	5282	10080	3146	3146	4083	7867	9949	9801	5995	12362	10945	11192	6770	8604	6612	10831
3275	14224	10988	8995	13831	7653	13144	5559	11108	7643	14187	2537	12249	2749	5882	1680	2055	5307	10321	2006	1457
11847	3071	8404	5046	645	8086	3769	7174	8482	5669	7968	9802	2924	3728	12264	11237	7592	4633	5380	4636	6355
13184	6154	14273	8528	10351	8387	12545	1450	7268	14049	1377	10953	7933	10666	3203	3160	6957	1502	4986	13036	2545
8673	7406	4312	12405	1146	7797	593	5530	5112	1782	8902	7769	13904	6275	8118	5951	3260	6480	2346	6795	9749
12441	1396	12803	2194	9167	4232	9881	12695	8683	2356	13833	13019	3572	11977	1952	3969	12837	2450	10967	4567	10991
10819	2449	3873	2305	9785	5643	811	14173	577	8802	12764	10991	8478	7585	52	1062	8203	7722	14092	5398	10142
6590	9344	540	1361	4618	13747	2964	2190	12660	7321	2211	10057	3265	10575	10149	518	2735	13199	3360	888	9246
9579	9707	171	12087	5903	1820	267	2345	9866	1859	6108	12063	1292	13447	5259	5168	1197	13434	719	10775	9078
121	1375	10256	8632	10060	4971	13150	8732	10237	7752	10269	6957	6875	9174	13397	14003	5785	3703	6001	7210	13357
8924	4976	6310	11326	380	12768	8937	9931	4161	4813	11621	13910	4956	13978	12248	8409	8952	13230	2196	4215	1713
10567	12906	7482	3575	11743	602	11480	1055	3966	6321	2540	3725	6941	1935	9081	9678	9569	8927	5355	2623	1156
8259	6953	11722	13315	14064	8976	11117	1234	8815	9657	5354	3532	12414	571	10886	8092	2612	3804	11516	3348	2233
6165	10465	5760	13972	4815	10404	4380	9141	11206	5857	654	12514	2455	7469	5819	9686	705	2842	8214	6410	4887
5849	3974	11058	8388	10102	8422	761	8495	12309	5423	6659	5032	13552	4937	5703	5550	7021	9995	4901	2928	8254
