0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
839	9546	9229	6776	13130	2057	11590	4000	402	1833	1853	11568	1976	3806	5791	5765	10234	8043	5268	1485	3468	4929
10729	8948	780	5627	9625	9102	7374	12630	10153	1201	3883	3708	10293	3304	13148	12588	7862	11284	12149	5686	5109	7194
13112	8915	12568	9668	8609	2321	3886	9698	10550	7161	3523	4184	11428	13296	5759	13293	6166	2636	9652	3836	10731	10677
12920	4694	2060	10815	1242	5585	3458	6757	9924	1151	12051	10494	10555	6170	946	3994	12050	9100	9671	7353	6913	437
5045	8103	12544	5004	8744	2774	4432	5065	3009	5918	12560	4842	11994	5092	2461	11328	1009	1836	8536	1745	12762	2418
12572	746	13067	7466	9216	9600	5786	7537	7627	11013	2630	446	5336	11020	4110	11965	6564	7371	9435	7737	5633	10118
3921	11861	8384	5661	11309	2223	8619	8351	7940	10750	2491	7812	7374	6521	3514	6003	2584	5437	8099	3849	1103	6244
10842	12831	6736	3544	4391	9531	6799	4830	4133	10223	12032	5182	6467	6501	12341	6843	9913	2222	3863	2243	13036	692
8107	10825	9538	9583	1260	9079	6624	8373	1769	8081	1373	3172	11577	3416	10075	2444	5246	5249	1346	1654	7526	2369
2937	3476	2452	8984	1249	5531	7677	4962	3416	1671	4060	10255	2294	11743	3366	6681	12822	10208	7231	5396	4096	4979
10433	12323	3713	9985	2862	6293	9123	9111	4159	13222	9720	4421	562	8197	2711	4170	3077	1562	3869	6840	3043	7999
7052	581	3488	3951	2802	7961	2388	5528	520	1226	12415	6239	11362	3081	4028	9465	3131	1729	8128	6189	6926	4438
9607	8315	12258	7372	11056	6647	6552	8748	2959	3735	13295	5862	8451	5298	4530	8626	11316	9409	9837	7964	8029	13229
6085	7679	1524	4715	12336	7996	8822	6261	3473	9590	7965	11816	1586	4788	9893	4995	1187	7917	1284	730	2725	698
2302	6130	7088	6135	814	6980	5223	3562	1394	6452	12929	11839	12262	4648	2358	1354	979	6201	3009	3245	12748	1362
3654	5241	2447	3767	8805	5659	6172	1754	10466	1000	11541	669	10454	1786	12797	10799	121	690	11035	9814	4703	11702
12377	9260	12289	1002	3849	9960	9521	3410	4009	361	11686	1868	4443	7573	1483	11170	886	11364	9600	150	7394	8112
7233	147	3136	12565	10788	5323	3020	12101	7283	11511	8184	3794	10296	7751	7583	10836	2550	10300	726	11240	9703	11393
11964	1198	12746	646	11292	8624	11264	438	9341	7355	10848	6945	8252	4544	6883	2256	2123	10015	7927	9496	8949	763
3020	4827	373	6295	6086	5770	8650	6116	8599	8452	3230	2892	8336	10258	4122	7637	1725	1972	3965	11199	4797	8185
7262	6810	13063	7444	10133	282	5740	7873	1851	9302	5909	11575	3204	10606	13324	12888	3130	960	8246	4900	254	4869
5898	12618	3784	5316	10589	375	8543	10506	9594	12313	5988	13306	2062	10033	9253	294	559	9169	2776	1785	8347	13301
7258	6467	3905	11974	26	5367	8831	6706	9295	4209	10930	7228	5939	665	7011	11590	3603	11333	6474	6956	12930	1697
1872	12076	323	7745	11468	12792	11882	324	506	486	1965	7563	1165	2645	9704	3606	10974	12634	12986	12102	2840	409
5287	4564	10060	9417	7810	3886	2818	12831	546	7752	8033	2826	230	1929	6936	4554	11840	7801	5158	11779	5492	10062
9146	5500	5036	8358	8042	9238	5377	12577	8541	3285	8433	11512	1405	4523	7724	9092	5856	2033	9664	7782	868	11446
12001	11649	10104	1373	8930	8071	6378	10850	11819	9843	1667	1767	8423	7119	6990	3685	2860	10692	9236	4015	6574	6875
10171	4042	3780	8570	1306	4372	1171	911	10668	1877	2425	3934	10759	1862	11343	5546	1503	7075	12700	11923	3018	10393
3656	2521	9933	12216	8481	11784	5327	8988	9763	7040	10383	468	8082	11306	932	12605	711	4024	12288	12479	12479	2917
9895	9717	12507	13206	7467	1207	6362	7034	12909	8950	5991	3429	8328	7612	12245	793	9620	1660	4568	2883	12080	7287
5036	12995	7437	10662	5869	350	13269	8353	7617	4995	9142	9766	686	9030	8172	11652	805	3820	2223	4938	6766	12625
10383	2377	8268	6626	368	2454	7552	3469	11559	4019	10420	4128	4550	12427	4427	2080	5690	12399	11040	4731	9560	106
8813	1579	2626	9993	11693	8922	2375	7844	11933	1646	7288	4200	7237	66	12589	11077	6170	4720	11729	6271	3041	8223
6322	4785	10919	13140	11571	4434	6895	12724	6004	8962	12944	1439	11835	7474	529	8335	8001	9781	13279	13166	13233	5262
426	10130	2992	11168	1738	12055	2639	8675	8990	2408	12798	3698	3141	11599	8894	9854	1979	3384	5178	11711	9080	1123
1524	2560	2702	10053	10964	9381	7351	7825	4223	9542	7963	4608	6224	5847	6408	11703	11627	5488	9656	9238	690	6394
8600	9886	6051	9937	10839	11922	11755	3613	9	7692	2433	12089	13302	9653	6125	8900	920	7746	9748	6558	11570	60
1940	5688	3594	11397	10340	11541	1024	3394	9441	1339	2502	1686	10533	11218	11146	7797	3876	169	58	7111	1654	859
12467	5451	10598	10714	6247	2425	5940	10772	3567	8108	7407	4546	7812	2020	2053	1822	1156	6136	13023	4993	9970	9525
