0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
10735	165	8032	5118	1115	2423	18787	18086	12886	12838	15481	6090	3821	4213	13885	4209	2323	5896	9528	10818	19276	13093	9786
17827	13209	5425	11226	1401	14808	17224	10656	3388	4022	19613	1265	11781	6217	13443	15451	3862	5638	16085	19465	6744	13820	6492
10752	1113	954	15577	15331	12061	2926	9033	19615	18587	361	18795	1086	3392	19438	8299	18148	3314	18881	5677	11233	102	5450
8261	1662	8756	10955	5238	6539	7352	8633	4477	12328	3568	4258	6975	9030	12225	7344	6733	1031	12370	830	16214	6222	16366
17934	13732	19332	9141	7988	8087	14346	2959	81	4328	17700	13689	4074	17357	6835	9292	18567	2573	13649	6169	1198	17082	19014
413	19444	1400	8115	9385	2118	14360	16302	5559	18184	10420	7837	17337	8408	19061	7295	18452	17654	13049	2131	3128	19108	12992
8056	8396	3109	14339	13590	10026	9424	4491	19615	12024	4597	473	14530	12216	12284	10614	1633	16512	4255	3771	14144	7098	5704
15318	11348	12820	14115	1509	11040	176	6752	15065	19471	3768	9843	7594	11882	19582	9258	15842	19139	4807	2261	10594	10756	16602
4684	6117	16087	7595	13795	14693	16482	5920	17748	9802	8677	14801	11919	17312	8059	2960	10949	13184	279	638	3046	3630	17084
15628	11216	1646	12874	13733	17962	14633	18252	4853	11313	8238	16002	16577	15166	10393	6322	18259	13522	18800	16441	9591	16359	14068
11396	19683	1305	9914	1364	1108	10770	6122	15700	2235	5032	12256	13835	18806	8695	2243	3556	16783	7829	12969	18105	2074	16852
18636	17330	19544	5119	16347	12228	18225	10737	2674	493	2716	3297	8041	19261	696	17130	16304	2627	8665	202	13377	12732	908
935	5761	2414	12891	2401	6023	19691	16827	19687	13850	2731	10161	16696	12078	5780	10214	13170	9226	7178	12507	16340	8244	10161
9505	17382	4309	11442	11411	11873	3825	16571	18117	17267	18362	4175	15987	1137	1681	6686	16488	15615	9544	3751	5829	18294	4257
14895	7978	8432	346	9182	10485	9475	6372	15389	4331	11306	2142	10666	12475	9530	8993	6839	6674	12313	5602	3706	9218	11929
2456	4754	4572	11779	1321	5845	13540	2630	683	4074	17690	15388	6089	10222	19533	11696	11452	5925	5451	17501	4010	14888	8381
12994	7022	14011	13616	3672	8275	6872	18788	15926	2640	2832	15264	18203	5273	6608	10548	2080	1984	9730	18910	4062	13527	11276
9522	17412	1290	18461	10027	13387	8303	9135	18076	14287	13025	5458	18937	6449	5684	16765	8078	8505	18172	8876	12139	10272	11234
6584	3663	16515	10929	1836	8332	14203	8638	3179	15787	3792	8531	18577	17516	5685	3711	16672	19365	4227	10013	13978	12399	17150
17377	17478	4906	1971	7253	18077	18954	3865	13916	17144	10273	9895	6375	10398	6823	4957	3751	13631	1065	12227	10345	19435	10900
12012	18131	12239	13038	15500	556	8854	783	13835	17224	13037	14928	16218	9833	10834	5315	15503	12622	10453	12813	12671	1630	11433
17130	2309	15590	4226	17626	13787	12302	16111	5843	4777	2186	2172	9390	4562	1403	16127	18247	4776	9972	2460	17831	1052	18128
8568	4059	15865	7070	13506	1161	16875	11542	12010	8807	6433	234	1163	10278	17307	8892	11721	13461	6887	3320	9461	12781	5224
14210	13869	11800	2033	17264	11880	3998	15604	15626	10676	17462	17253	12280	717	16738	10181	1236	11612	12971	12688	3754	15233	3932
2463	12921	15408	10290	10338	11289	9042	1408	11718	6907	1180	16839	15657	2544	8659	1256	8543	2160	13591	2945	14178	6509	18646
7052	18449	2656	13076	12524	3393	3046	4130	18368	19241	13618	3743	16185	3139	12203	8791	8896	8506	5322	6043	9667	4927	216
5095	15619	734	6865	462	16538	1056	1130	11594	2363	13022	1278	7501	3827	10668	12832	8921	16903	15374	4540	11490	14905	2427
8624	6464	12059	12570	19596	5530	2810	6696	18347	9739	6933	13391	3185	1316	19330	496	3946	435	6072	6373	18000	2957	14987
12762	6286	8211	16463	10401	19537	5853	17784	1758	9361	5722	10927	18587	12091	14790	15630	19125	18729	10694	9214	4108	36	11863
17145	12592	3659	15103	10005	2398	17229	6347	5577	10419	11670	2313	8750	18654	486	11742	2010	8494	17139	3476	1396	5144	11999
4684	13048	3883	17904	11463	9346	3006	9108	9381	8403	18143	966	2074	16672	5825	1111	17383	14343	16097	8812	6944	1388	6568
19353	16011	7936	12829	5572	8807	13134	3278	12255	12692	14646	17071	9706	13012	843	15505	11628	18933	1534	7910	4197	12777	1227
15597	6356	13555	18004	16707	17658	3197	5676	1796	5173	13390	8976	16128	13197	11925	15805	821	7030	19210	824	16575	6170	19035
6059	16010	4857	2036	12832	10365	9077	2709	1804	5568	18427	17823	14577	12027	13777	3490	18032	2232	13933	14694	16953	18380	18250
1855	17997	6302	2191	1587	16543	13804	2950	11999	3999	9176	17742	5312	7650	11618	17836	7981	10799	12379	5816	16672	7624	9617
19399	17089	3500	8915	13345	14550	8810	17401	18638	6963	136	12873	15729	2106	12020	5637	3763	18082	18227	12700	13181	7070	3861
9256	2419	10920	3033	17095	9755	5314	13238	12230	12627	2774	6204	1305	12617	1898	5307	12239	10780	18923	3425	7464	5271	9188
15724	19197	14716	7540	17239	12885	751	11021	16415	3698	698	15651	60	5645	10036	17037	5118	19656	10503	8583	10470	8618	8542
16388	2808	17131	15161	10853	14990	14599	2110	9925	15734	16558	746	10608	16530	11022	16218	18491	13789	4049	3679	16706	13480	5269
210	16232	17697	13160	8837	17118	9406	9910	9971	738	7240	15508	13329	6248	11939	11147	803	17251	12749	1712	6366	13713	12560
4952	8054	17108	15500	12550	8875	16798	2819	16833	16341	6021	15742	8622	4049	13666	1906	11693	4281	16403	4319	688	17055	3487
17303	6819	15160	12663	7075	17862	19611	7800	12061	5601	3197	18414	11011	4722	11251	4623	5164	16320	8699	9043	8113	1639	14612
193	3271	2321	1893	10917	13247	18276	7747	13108	14140	6855	16857	11169	7086	9799	19390	15031	16965	12010	15825	8644	5652	11260
8484	17368	9098	8072	3965	7937	2251	1110	17439	7290	4037	15845	16445	18013	18659	17496	16075	11189	9000	420	346	10609	9993
19451	285	10396	17999	8544	16818	8790	10857	4672	16755	2524	1948	4061	10270	17602	9427	5456	2407	2093	9936	9261	9571	770
6802	6507	13889	17262	1572	15930	4461	2643	15279	4320	16769	8696	12177	5772	6735	12978	4313	9762	1152	15633	13315	18443	13005
17221	6314	18328	11814	19069	15972	9932	15410	4924	81	5363	13315	12971	2843	10851	4743	7759	58	17518	6624	1631	12241	5176
3887	5748	15175	5251	4834	14970	2338	16032	1410	18700	3605	10811	19200	1498	12626	10786	17357	7238	2633	11623	8454	17213	7475
9526	4368	12109	13118	10076	12411	132	6388	13380	5776	9651	13602	13241	215	14760	11592	11804	9059	13724	6368	14877	17638	7905
15428	7222	10346	18371	12444	5471	11918	18066	7850	17995	7380	733	14071	9910	7530	2673	2737	17589	12645	7495	15163	13932	3640
3864	18869	3353	5058	2398	12535	4998	14365	2788	13881	10298	13856	966	3667	16515	7790	3350	4021	12489	284	16567	1550	5673
5139	15434	5679	8059	13367	1315	50	9311	99	3049	19497	14014	2100	18711	8472	18417	16973	3929	6561	5593	3154	3275	15179
1656	8101	12545	17	978	14689	13197	11116	14076	12432	9127	19141	6752	10796	5966	8852	2588	17172	11486	15035	13933	12081	897
4020	4068	19308	7492	19053	6982	6466	16191	15547	9309	10663	11314	4579	3453	14493	11604	6272	1882	7141	11262	18998	16586	9185
7127	14278	8583	15888	1052	18758	5632	19524	16307	18908	12462	19037	2163	7613	8196	16299	669	2176	18916	19678	9889	2019	16769
1515	17529	15346	13829	15445	6761	322	6539	7342	14814	4328	9184	3763	8473	14538	18817	11742	16827	16055	8353	8918	9924	8382
2137	8734	10292	5450	16919	17166	6013	6739	11202	11780	9981	8764	2862	13573	1631	4595	2232	18952	4407	61	6971	5227	19016
3742	7880	7088	9512	2544	8579	4257	13797	14854	6151	11342	10634	7571	17224	11499	8670	7821	5177	1241	10070	3186	2700	6621
12231	16846	19574	6726	9525	3879	14351	8947	2266	15440	2650	1872	1674	5512	5338	10013	6825	17563	9347	12964	4192	19669	14744
10598	13817	3444	20	8590	12746	18868	16069	18914	1573	3037	2096	1563	6944	18879	3337	18949	679	14505	11015	8596	4157	1968
14561	7521	7511	15991	5662	18967	8960	603	15502	12852	9556	4203	12723	18910	15678	9358	16586	14641	16874	19317	5809	15662	13504
1872	10102	6564	13596	15129	16666	3869	2056	10655	9816	7024	5714	2101	15128	16384	18528	9901	10460	6231	17353	7057	5085	18279
12409	8793	9758	10342	2303	19439	4839	18724	15318	10510	2410	5238	9397	11331	10678	15683	19457	14198	12152	10019	11649	13181	19495
749	17787	4483	10568	9011	2727	17695	13925	1268	15565	16944	17746	5479	1507	11281	17915	8714	4175	6220	11281	13580	10889	8029
8563	14288	12136	10	6208	14217	6352	18455	13640	4930	168	15401	2138	4806	11222	14779	5298	9516	15475	6568	17080	16844	13300
5431	16588	4989	5145	8574	16993	14742	15620	16166	2654	15203	9868	16597	16484	7269	9768	1628	3703	1003	568	943	16263	2948
1909	2357	5707	14328	9704	826	4166	11656	7758	12377	17235	3720	1090	12107	12713	16026	3397	16137	7575	8562	9220	10501	5389
3503	4944	10284	6580	7240	14494	18276	16630	5392	18005	7558	13606	1908	1769	14723	8983	17687	12991	13302	8554	7224	3480	16944
15911	11567	4991	13285	4322	5500	14496	18821	16123	15581	2274	6685	16590	5861	3936	5994	784	719	12714	10099	12926	19485	9589
11954	1374	11026	7026	12235	3493	15741	12724	5203	3680	16430	6995	33	12358	3891	7068	1618	13649	11182	11615	13688	14724	13914
10701	2683	7684	7604	1458	9254	15215	4946	19263	15106	5695	5771	17179	12727	11765	9787	6794	17231	725	4010	14736	8509	17386
13477	5214	2587	763	19602	15742	18443	6664	11967	6835	12242	504	16241	2131	1905	797	2538	1329	4531	9990	5646	6242	14737
14870	3809	15453	10516	4322	16675	8923	17419	2915	14272	2976	14589	10464	9092	15448	4792	11187	10715	14002	10580	2793	11255	16165
14201	14984	18370	4354	2441	9772	1867	8875	18425	18518	19343	16354	14885	15450	5496	7068	15476	5467	9878	8774	19127	3864	11302
9010	6463	1476	13731	14863	16385	17030	11177	4921	10801	3408	788	4479	14465	14226	8456	12536	5926	4062	2552	3470	7782	17716
16923	8580	11707	6911	10234	1202	11141	12929	9918	19267	10184	9187	5233	12787	6926	3884	444	16334	746	7707	10322	6811	11695
14819	14721	11044	16332	5487	11994	11528	8762	9653	2095	17617	15947	17288	15588	5848	2154	4965	5901	8827	4320	2974	9526	17409
6336	12714	4071	3592	14416	18368	9663	14925	12938	2652	15026	10974	8209	19206	8032	17393	10717	18699	8853	1344	13508	1799	8088
11143	160	3636	13244	17522	9242	9218	7986	10551	6498	11737	14851	10886	894	10779	13486	5351	5483	14205	756	17314	16690	15787
8903	13341	6449	13674	13372	7417	11052	15806	1071	11092	19032	11318	18538	13094	7954	3602	4615	7543	1276	16970	6444	18445	8470
12505	14055	7118	16606	17296	12368	14646	14874	18131	4580	541	11466	8637	18392	7713	6983	561	17036	2789	14333	11773	11080	7625
19451	1101	7575	4978	9586	5232	10047	12198	13441	16097	9696	5099	6622	13898	4338	12281	2551	14231	4701	18114	6847	11921	13892
16927	2706	13211	5274	5339	11669	12901	13794	5945	17509	18892	3935	14738	8795	6023	12746	11748	8135	18332	1060	9115	3480	8224
17522	16194	1752	4419	14318	15987	13233	10749	18952	17707	7844	16907	8272	2722	6256	10772	13606	4762	17760	10190	3362	10569	12611
11651	8821	10771	16707	5563	1905	7377	828	5795	17593	17500	180	17790	8735	9074	7150	18070	6536	3609	7427	10091	10511	14628
17965	11525	245	307	3421	2344	2771	6592	10318	16674	851	5754	2757	5900	1389	13883	16652	9971	13472	12691	99	11268	18349
18110	14296	2262	3493	17494	13269	3286	3377	7077	6180	11073	8779	9590	3440	5100	7991	1041	6443	9252	19637	2743	8789	8868
6794	12134	3730	8356	11728	4835	551	3322	71	12240	18302	7289	16156	6169	4597	13472	11499	3763	10288	1218	17950	2707	6149
4250	18702	4807	15358	16022	16173	8400	23	13418	2189	3172	14274	11385	5338	4573	18013	14176	9954	11823	7503	6509	12297	1228
5370	16772	1650	2010	4924	6776	9194	5543	15475	12722	2961	494	17493	12949	4750	9018	17036	17900	17130	8215	1047	17195	7541
16540	4343	19068	13486	15547	12950	1719	7603	2817	16195	17392	12850	4210	17794	13208	1415	16875	7983	14104	7493	13177	16021	12866
12774	396	5610	14686	15202	6623	10883	16076	14652	4684	19532	9331	8649	13889	11776	8074	948	14263	18170	5280	10872	16113	10339
12530	3747	18608	6928	633	6121	9404	12363	6159	5311	1607	18631	13532	389	4499	17889	8387	6848	12514	17431	10105	10140	11200
12807	4806	1938	15551	9823	3451	9109	18463	9657	8444	1236	3875	14400	198	10736	3397	1776	9998	15714	2584	15326	10106	12919
6820	17578	13429	8101	18369	13015	3682	10265	11760	5677	5989	7061	6797	6991	8516	19581	7963	8628	2823	12421	4022	11956	4598
3445	15194	17160	1156	8417	11509	7420	13179	5759	9705	396	7225	3373	7242	7063	514	16584	17091	5426	7580	5871	16502	263
19128	10757	3785	3142	8085	8977	396	10414	11572	15838	2673	2908	9793	7439	17148	3425	8896	13876	13143	18373	1600	6636	2038
9669	2320	9026	14341	16615	11277	17758	10799	5146	471	4665	14473	16208	14543	4326	7520	7550	6632	9566	3903	6391	3467	5093
3727	405	4312	19060	7824	8737	14143	9127	10864	6876	17842	8499	9788	8761	4529	2256	11228	15200	17285	14845	13531	6147	5560
19449	7233	5766	585	11633	16697	3355	2408	19300	16442	4951	1100	9293	19218	14882	8464	4455	4312	2969	5412	1284	14022	18395
12876	687	13380	4574	1172	18420	6863	3000	19419	16779	19200	10387	3966	17294	5881	8054	14086	11792	3362	1662	4608	2655	2151
7290	188	15556	16696	10574	9459	14026	413	8498	2903	3141	14919	19470	2072	15118	1565	7924	17106	17135	1487	16279	13598	1261
13199	11653	11299	13465	6371	1980	3220	14078	9209	4299	7982	5736	15762	16734	5650	11944	11713	1893	15640	13141	3274	13975	2398
8401	9508	9347	13964	13119	12284	8777	10098	6312	8855	19308	13462	498	2756	446	14182	2532	99	11608	16449	13494	4263	13736
2111	6800	16465	6855	7253	16681	16417	4970	7525	16088	12028	4919	8790	11789	14114	8355	11281	9412	2540	18066	6924	6312	10890
7085	4436	12529	15068	13638	19226	12680	576	1139	13638	17360	17741	6841	10728	2946	12672	7319	4905	6532	731	7012	12277	6486
14640	10573	13748	13934	5480	4203	7823	466	10060	18839	4728	12524	9781	10730	8817	6570	12417	11743	12225	14437	10116	10627	5883
2466	15157	13738	12576	13024	7956	5549	15253	5548	10212	1598	12734	9129	17966	4354	18155	18271	15557	12081	5170	8948	15108	16929
17440	6741	14091	13687	639	18180	9439	13169	3641	16401	13484	17837	4878	10400	8840	1095	9	644	831	3110	8951	17633	5990
16496	12436	5489	8268	4762	11469	11119	1152	12316	16757	1572	4700	3053	12558	2851	12499	1397	18000	6095	19485	3745	8077	778
17396	4146	7329	8805	14981	11070	12084	9888	13749	3017	16675	565	12060	16843	12840	2104	17496	19583	19239	18624	11834	12338	543
5743	7299	19151	12777	8520	2316	10627	18917	8196	17843	13302	13211	8626	9047	2573	1008	12874	17709	15133	7948	19691	5135	14987
6784	3128	3495	8956	8929	5330	1096	15236	171	16986	19038	19606	1080	4240	2026	2272	1617	1656	6470	13809	10772	18949	95
19463	1485	16677	3415	6453	15754	500	7237	8012	6460	16725	6983	12812	5021	19154	9780	15962	5676	16264	15618	15678	18313	8065
19407	12224	12021	10616	5585	8495	1965	18396	17875	18612	3520	11794	15065	13481	15712	10617	3212	16382	12327	11108	2684	18195	5346
17355	15093	10269	6627	13686	5959	9825	6504	8910	98	10502	13279	17937	13431	18527	2070	14058	5434	1109	7737	4468	5236	18624
7677	1544	5253	16619	5812	11588	17705	4826	19271	2410	18522	6408	18538	8684	7923	6181	10011	16197	12041	19620	463	408	15306
13089	7252	1108	18792	15647	10350	4961	14562	4577	12253	12282	8870	14120	5371	11778	19468	585	2217	2233	19479	10975	4784	2519
16566	15372	13392	11294	6358	14222	3157	9280	1077	16558	1903	9561	12051	8487	8425	15550	974	4484	14999	18857	9858	12881	15597
3247	15035	8247	12166	3915	2783	250	6801	13474	9092	14440	19169	19607	8569	952	10774	918	12779	15954	9265	10839	8645	8359
2604	2149	18466	11325	8799	9951	19607	5386	2248	6497	184	15881	13748	15992	9781	11612	15220	16683	4345	6588	2163	18866	3530
6342	3979	15101	17838	18006	3837	14063	3435	4736	17623	15305	14835	1303	19317	14539	18626	14037	19587	15317	440	6253	9103	19642
9243	13193	15850	6011	8043	6176	4125	15355	7839	17108	12919	1191	9910	12646	19366	1707	12346	16494	14422	11642	5147	6588	17259
5597	16987	12033	7144	1021	15956	14389	19106	7170	15374	11183	5360	16516	11078	7853	570	16574	3660	17611	15040	14680	12199	6554
10503	2873	9064	5856	6781	14139	8902	197	8341	15121	12803	2753	12084	3547	3493	749	9968	17179	11440	16375	3544	6351	7891
1776	4590	11627	10910	12007	17527	2041	7768	19431	3672	3271	5558	7858	8621	19575	13344	14586	85	1168	9966	12320	16092	15802
19684	11455	4499	3534	4954	13007	3915	6693	11952	11244	14163	13650	14470	18235	10367	4958	5569	12003	17896	10569	14004	6655	6151
14016	16757	16941	4990	8352	13811	19339	9962	11632	11488	13437	11291	3197	12140	16785	9776	15751	4367	12322	2971	14049	7557	15783
14643	3305	18750	5819	14049	14881	15569	12844	7015	14154	6561	4830	12588	2248	9779	455	14032	14606	1920	4627	5749	12668	12332
14836	14496	1110	618	4848	18869	11986	1146	8288	18054	10981	17271	8582	948	11200	4693	8429	16630	19525	14326	5322	16001	7212
10447	348	7275	16220	749	18937	15576	9499	9651	622	8459	1125	15615	8979	5109	6500	7913	7687	5386	8665	13887	15905	14827
7843	11131	2005	13552	14979	15068	3193	18673	14	16548	14471	13918	11669	17867	101	6262	4129	7663	18086	17776	7683	15979	8417
7432	11055	14169	6277	12481	9546	15577	6670	5757	2941	16079	3162	2559	18904	9751	17892	7150	10062	8629	2291	504	13520	5358
14866	14097	14838	6588	195	14468	6813	4114	6900	11111	15498	9335	8348	2283	5820	18192	5132	5720	6304	11536	8483	3825	16608
5863	2463	11604	5679	11229	11829	6998	13516	5295	14346	4776	7760	18646	4237	9799	10779	13272	9614	5019	17804	16161	14027	4974
3822	2640	5125	16358	17252	15209	268	18563	7608	11220	10372	5093	4480	2560	2660	13694	2479	5994	18520	14320	17087	2399	4667
11235	1091	17467	14377	10814	15308	11413	13934	4895	11195	2445	8419	18769	13456	18469	13863	13549	3907	12929	18664	18971	13258	19283
16467	15197	2863	10166	12143	14311	10361	16654	3253	1945	4394	11362	3483	14185	8552	198	11760	1260	1681	1930	10584	12241	5937
13752	3133	10464	18960	18874	14839	10594	4002	16648	9697	10721	5956	4797	10714	11557	7982	18844	10976	12063	16272	11057	9390	913
17781	4347	18394	18682	19032	8226	16664	9127	7094	13480	16126	13859	16041	6350	6863	6504	18444	2999	7237	19270	739	12423	16584
2429	10864	15093	18038	12267	6085	8382	12400	17888	7735	17750	10209	11620	5230	11512	16030	9539	7953	12632	5568	9291	9404	17113
16533	15527	13087	18233	11236	17987	9284	5512	15514	8708	8227	16979	5372	11476	2590	16994	8931	2719	254	10107	5681	6578	11806
2449	13074	18397	9130	2656	18747	13296	10696	15708	7184	2886	11755	12632	17311	16466	17798	692	16075	4766	3572	17805	270	16725
5883	631	14979	3539	6386	8389	18933	3613	14105	3396	3787	8402	14292	5696	274	12455	6289	9348	3850	11189	3517	9263	18678
13099	6913	4989	9533	14614	584	4657	8337	11244	16729	6762	6754	17469	11198	11603	16859	15970	14553	17567	6215	14780	2866	7890
16626	8807	16871	16541	6946	11470	15479	10969	3257	17444	4456	9069	6816	12200	4838	15688	1598	7830	17200	12424	4239	13241	1325
12453	18074	15878	16197	18397	17740	17311	12236	9691	2347	12725	3783	230	9912	3947	9580	13441	4066	10778	15020	229	18164	11521
491	47	9998	14856	7720	15993	18528	1145	2493	87	7508	12998	6328	13547	9514	9398	1095	2620	9614	2027	721	4535	16210
13914	13588	1967	18753	15441	2798	4678	15216	4059	9877	2909	272	6994	17726	4591	19389	14921	3528	12224	6657	2537	7527	18677
14954	5002	12665	2900	10187	5902	12346	19319	12192	2446	10698	7833	3310	459	19589	3517	5621	10444	18897	5458	18482	982	10030
3273	6561	1204	8897	8055	11185	6676	10167	544	16280	7454	13192	7152	18784	14289	4443	11522	429	17925	16724	6919	17083	1634
19603	11482	2805	19127	17413	5106	13169	5700	5054	8427	5399	3825	10668	18081	9971	4313	14210	1976	12553	15590	3662	9799	7530
84	19068	5388	9706	15615	6065	10591	19543	17522	3250	15965	13622	896	6820	11964	16228	14092	9546	10484	4713	18621	18803	2013
11883	16615	735	15965	3748	5468	13231	15196	2711	13700	18247	9164	12731	8727	6768	17368	14039	10402	14505	17255	571	13702	12663
11833	9289	17070	1894	5072	581	16383	10740	18334	11319	10078	7030	9542	15583	14007	1448	345	10607	5881	3930	15789	13073	13759
